"","Species","Scenario","FDR","Year","Value","Metric"
"1699","Lingcod","Sampling",0.8,18,0.564,"Yield"
"1700","Lingcod","Sampling",0.8,19,0.5654,"Yield"
"1701","Lingcod","Sampling",0.8,20,0.5618,"Yield"
"1702","Lingcod","Sampling",0.9,0,0,"Yield"
"1703","Lingcod","Sampling",0.9,1,0.2148,"Yield"
"1704","Lingcod","Sampling",0.9,2,0.3264,"Yield"
"1705","Lingcod","Sampling",0.9,3,0.3844,"Yield"
"1706","Lingcod","Sampling",0.9,4,0.4112,"Yield"
"1707","Lingcod","Sampling",0.9,5,0.445,"Yield"
"1708","Lingcod","Sampling",0.9,6,0.4614,"Yield"
"1709","Lingcod","Sampling",0.9,7,0.4754,"Yield"
"1710","Lingcod","Sampling",0.9,8,0.4844,"Yield"
"1711","Lingcod","Sampling",0.9,9,0.4986,"Yield"
"1712","Lingcod","Sampling",0.9,10,0.5062,"Yield"
"1713","Lingcod","Sampling",0.9,11,0.5112,"Yield"
"1714","Lingcod","Sampling",0.9,12,0.5106,"Yield"
"1715","Lingcod","Sampling",0.9,13,0.5194,"Yield"
"1716","Lingcod","Sampling",0.9,14,0.52,"Yield"
"1717","Lingcod","Sampling",0.9,15,0.5252,"Yield"
"1718","Lingcod","Sampling",0.9,16,0.5142,"Yield"
"1719","Lingcod","Sampling",0.9,17,0.5092,"Yield"
"1720","Lingcod","Sampling",0.9,18,0.5086,"Yield"
"1721","Lingcod","Sampling",0.9,19,0.518,"Yield"
"1722","Lingcod","Sampling",0.9,20,0.5188,"Yield"
"1723","Lingcod","Recruitment",0.6,0,0,"Yield"
"1724","Lingcod","Recruitment",0.6,1,0.3024,"Yield"
"1725","Lingcod","Recruitment",0.6,2,0.2926,"Yield"
"1726","Lingcod","Recruitment",0.6,3,0.3092,"Yield"
"1727","Lingcod","Recruitment",0.6,4,0.3424,"Yield"
"1728","Lingcod","Recruitment",0.6,5,0.3732,"Yield"
"1729","Lingcod","Recruitment",0.6,6,0.4244,"Yield"
"1730","Lingcod","Recruitment",0.6,7,0.4854,"Yield"
"1731","Lingcod","Recruitment",0.6,8,0.544,"Yield"
"1732","Lingcod","Recruitment",0.6,9,0.5994,"Yield"
"1733","Lingcod","Recruitment",0.6,10,0.6382,"Yield"
"1734","Lingcod","Recruitment",0.6,11,0.6736,"Yield"
"1735","Lingcod","Recruitment",0.6,12,0.6954,"Yield"
"1736","Lingcod","Recruitment",0.6,13,0.707,"Yield"
"1737","Lingcod","Recruitment",0.6,14,0.7076,"Yield"
"1738","Lingcod","Recruitment",0.6,15,0.6974,"Yield"
"1739","Lingcod","Recruitment",0.6,16,0.6874,"Yield"
"1740","Lingcod","Recruitment",0.6,17,0.6708,"Yield"
"1741","Lingcod","Recruitment",0.6,18,0.6534,"Yield"
"1742","Lingcod","Recruitment",0.6,19,0.6306,"Yield"
"1743","Lingcod","Recruitment",0.6,20,0.6208,"Yield"
"1744","Lingcod","Recruitment",0.7,0,0,"Yield"
"1745","Lingcod","Recruitment",0.7,1,0.3176,"Yield"
"1746","Lingcod","Recruitment",0.7,2,0.3,"Yield"
"1747","Lingcod","Recruitment",0.7,3,0.3142,"Yield"
"1748","Lingcod","Recruitment",0.7,4,0.3352,"Yield"
"1749","Lingcod","Recruitment",0.7,5,0.3708,"Yield"
"1750","Lingcod","Recruitment",0.7,6,0.414,"Yield"
"1751","Lingcod","Recruitment",0.7,7,0.461,"Yield"
"1752","Lingcod","Recruitment",0.7,8,0.5016,"Yield"
"1753","Lingcod","Recruitment",0.7,9,0.5416,"Yield"
"1754","Lingcod","Recruitment",0.7,10,0.5714,"Yield"
"1755","Lingcod","Recruitment",0.7,11,0.5848,"Yield"
"1756","Lingcod","Recruitment",0.7,12,0.598,"Yield"
"1757","Lingcod","Recruitment",0.7,13,0.6102,"Yield"
"1758","Lingcod","Recruitment",0.7,14,0.613,"Yield"
"1759","Lingcod","Recruitment",0.7,15,0.6,"Yield"
"1760","Lingcod","Recruitment",0.7,16,0.5866,"Yield"
"1761","Lingcod","Recruitment",0.7,17,0.5854,"Yield"
"1762","Lingcod","Recruitment",0.7,18,0.5812,"Yield"
"1763","Lingcod","Recruitment",0.7,19,0.5822,"Yield"
"1764","Lingcod","Recruitment",0.7,20,0.581,"Yield"
"1765","Lingcod","Recruitment",0.8,0,0,"Yield"
"1766","Lingcod","Recruitment",0.8,1,0.3534,"Yield"
"1767","Lingcod","Recruitment",0.8,2,0.345,"Yield"
"1768","Lingcod","Recruitment",0.8,3,0.3568,"Yield"
"1769","Lingcod","Recruitment",0.8,4,0.3764,"Yield"
"1770","Lingcod","Recruitment",0.8,5,0.4012,"Yield"
"1771","Lingcod","Recruitment",0.8,6,0.4326,"Yield"
"1772","Lingcod","Recruitment",0.8,7,0.4578,"Yield"
"1773","Lingcod","Recruitment",0.8,8,0.4642,"Yield"
"1774","Lingcod","Recruitment",0.8,9,0.4788,"Yield"
"1775","Lingcod","Recruitment",0.8,10,0.4986,"Yield"
"1776","Lingcod","Recruitment",0.8,11,0.5014,"Yield"
"1777","Lingcod","Recruitment",0.8,12,0.5116,"Yield"
"1778","Lingcod","Recruitment",0.8,13,0.5116,"Yield"
"1779","Lingcod","Recruitment",0.8,14,0.504,"Yield"
"1780","Lingcod","Recruitment",0.8,15,0.5074,"Yield"
"1781","Lingcod","Recruitment",0.8,16,0.5064,"Yield"
"1782","Lingcod","Recruitment",0.8,17,0.5014,"Yield"
"1783","Lingcod","Recruitment",0.8,18,0.518,"Yield"
"1784","Lingcod","Recruitment",0.8,19,0.514,"Yield"
"1785","Lingcod","Recruitment",0.8,20,0.5124,"Yield"
"1786","Lingcod","Recruitment",0.9,0,0,"Yield"
"1787","Lingcod","Recruitment",0.9,1,0.4208,"Yield"
"1788","Lingcod","Recruitment",0.9,2,0.4224,"Yield"
"1789","Lingcod","Recruitment",0.9,3,0.4246,"Yield"
"1790","Lingcod","Recruitment",0.9,4,0.4362,"Yield"
"1791","Lingcod","Recruitment",0.9,5,0.4518,"Yield"
"1792","Lingcod","Recruitment",0.9,6,0.4626,"Yield"
"1793","Lingcod","Recruitment",0.9,7,0.4666,"Yield"
"1794","Lingcod","Recruitment",0.9,8,0.4692,"Yield"
"1795","Lingcod","Recruitment",0.9,9,0.4736,"Yield"
"1796","Lingcod","Recruitment",0.9,10,0.4702,"Yield"
"1797","Lingcod","Recruitment",0.9,11,0.4654,"Yield"
"1798","Lingcod","Recruitment",0.9,12,0.4662,"Yield"
"1799","Lingcod","Recruitment",0.9,13,0.4714,"Yield"
"1800","Lingcod","Recruitment",0.9,14,0.475,"Yield"
"1801","Lingcod","Recruitment",0.9,15,0.4846,"Yield"
"1802","Lingcod","Recruitment",0.9,16,0.4834,"Yield"
"1803","Lingcod","Recruitment",0.9,17,0.4842,"Yield"
"1804","Lingcod","Recruitment",0.9,18,0.4808,"Yield"
"1805","Lingcod","Recruitment",0.9,19,0.4772,"Yield"
"1806","Lingcod","Recruitment",0.9,20,0.482,"Yield"
"1807","Lingcod","Both",0.6,0,0,"Yield"
"1808","Lingcod","Both",0.6,1,0.3666,"Yield"
"1809","Lingcod","Both",0.6,2,0.3542,"Yield"
"1810","Lingcod","Both",0.6,3,0.3708,"Yield"
"1811","Lingcod","Both",0.6,4,0.3966,"Yield"
"1812","Lingcod","Both",0.6,5,0.4304,"Yield"
"1813","Lingcod","Both",0.6,6,0.4646,"Yield"
"1814","Lingcod","Both",0.6,7,0.488,"Yield"
"1815","Lingcod","Both",0.6,8,0.522,"Yield"
"1816","Lingcod","Both",0.6,9,0.5464,"Yield"
"1817","Lingcod","Both",0.6,10,0.5734,"Yield"
"1818","Lingcod","Both",0.6,11,0.5966,"Yield"
"1819","Lingcod","Both",0.6,12,0.6148,"Yield"
"1820","Lingcod","Both",0.6,13,0.622,"Yield"
"1821","Lingcod","Both",0.6,14,0.6312,"Yield"
"1822","Lingcod","Both",0.6,15,0.6342,"Yield"
"1823","Lingcod","Both",0.6,16,0.639,"Yield"
"1824","Lingcod","Both",0.6,17,0.6464,"Yield"
"1825","Lingcod","Both",0.6,18,0.6462,"Yield"
"1826","Lingcod","Both",0.6,19,0.6474,"Yield"
"1827","Lingcod","Both",0.6,20,0.6458,"Yield"
"1828","Lingcod","Both",0.7,0,0,"Yield"
"1829","Lingcod","Both",0.7,1,0.402,"Yield"
"1830","Lingcod","Both",0.7,2,0.3988,"Yield"
"1831","Lingcod","Both",0.7,3,0.4138,"Yield"
"1832","Lingcod","Both",0.7,4,0.4372,"Yield"
"1833","Lingcod","Both",0.7,5,0.4578,"Yield"
"1834","Lingcod","Both",0.7,6,0.4746,"Yield"
"1835","Lingcod","Both",0.7,7,0.4918,"Yield"
"1836","Lingcod","Both",0.7,8,0.5024,"Yield"
"1837","Lingcod","Both",0.7,9,0.5136,"Yield"
"1838","Lingcod","Both",0.7,10,0.526,"Yield"
"1839","Lingcod","Both",0.7,11,0.5428,"Yield"
"1840","Lingcod","Both",0.7,12,0.559,"Yield"
"1841","Lingcod","Both",0.7,13,0.5708,"Yield"
"1842","Lingcod","Both",0.7,14,0.5786,"Yield"
"1843","Lingcod","Both",0.7,15,0.578,"Yield"
"1844","Lingcod","Both",0.7,16,0.5874,"Yield"
"1845","Lingcod","Both",0.7,17,0.5912,"Yield"
"1846","Lingcod","Both",0.7,18,0.6004,"Yield"
"1847","Lingcod","Both",0.7,19,0.5928,"Yield"
"1848","Lingcod","Both",0.7,20,0.599,"Yield"
"1849","Lingcod","Both",0.8,0,0,"Yield"
"1850","Lingcod","Both",0.8,1,0.4394,"Yield"
"1851","Lingcod","Both",0.8,2,0.4326,"Yield"
"1852","Lingcod","Both",0.8,3,0.4392,"Yield"
"1853","Lingcod","Both",0.8,4,0.453,"Yield"
"1854","Lingcod","Both",0.8,5,0.4578,"Yield"
"1855","Lingcod","Both",0.8,6,0.4704,"Yield"
"1856","Lingcod","Both",0.8,7,0.4856,"Yield"
"1857","Lingcod","Both",0.8,8,0.4892,"Yield"
"1858","Lingcod","Both",0.8,9,0.499,"Yield"
"1859","Lingcod","Both",0.8,10,0.512,"Yield"
"1860","Lingcod","Both",0.8,11,0.5218,"Yield"
"1861","Lingcod","Both",0.8,12,0.53,"Yield"
"1862","Lingcod","Both",0.8,13,0.533,"Yield"
"1863","Lingcod","Both",0.8,14,0.536,"Yield"
"1864","Lingcod","Both",0.8,15,0.5458,"Yield"
"1865","Lingcod","Both",0.8,16,0.5496,"Yield"
"1866","Lingcod","Both",0.8,17,0.5572,"Yield"
"1867","Lingcod","Both",0.8,18,0.5594,"Yield"
"1868","Lingcod","Both",0.8,19,0.5578,"Yield"
"1869","Lingcod","Both",0.8,20,0.5558,"Yield"
"1870","Lingcod","Both",0.9,0,0,"Yield"
"1871","Lingcod","Both",0.9,1,0.4664,"Yield"
"1872","Lingcod","Both",0.9,2,0.4752,"Yield"
"1873","Lingcod","Both",0.9,3,0.4776,"Yield"
"1874","Lingcod","Both",0.9,4,0.4766,"Yield"
"1875","Lingcod","Both",0.9,5,0.482,"Yield"
"1876","Lingcod","Both",0.9,6,0.48,"Yield"
"1877","Lingcod","Both",0.9,7,0.49,"Yield"
"1878","Lingcod","Both",0.9,8,0.4934,"Yield"
"1879","Lingcod","Both",0.9,9,0.5046,"Yield"
"1880","Lingcod","Both",0.9,10,0.502,"Yield"
"1881","Lingcod","Both",0.9,11,0.5004,"Yield"
"1882","Lingcod","Both",0.9,12,0.5036,"Yield"
"1883","Lingcod","Both",0.9,13,0.5146,"Yield"
"1884","Lingcod","Both",0.9,14,0.519,"Yield"
"1885","Lingcod","Both",0.9,15,0.5168,"Yield"
"1886","Lingcod","Both",0.9,16,0.5184,"Yield"
"1887","Lingcod","Both",0.9,17,0.5186,"Yield"
"1888","Lingcod","Both",0.9,18,0.5128,"Yield"
"1889","Lingcod","Both",0.9,19,0.5184,"Yield"
"1890","Lingcod","Both",0.9,20,0.5214,"Yield"
"1891","Cabezon","Sampling",0.4,0,0,"Yield"
"1892","Cabezon","Sampling",0.4,1,0.0412,"Yield"
"1893","Cabezon","Sampling",0.4,2,0.291,"Yield"
"1894","Cabezon","Sampling",0.4,3,0.5192,"Yield"
"1895","Cabezon","Sampling",0.4,4,0.6852,"Yield"
"1896","Cabezon","Sampling",0.4,5,0.7564,"Yield"
"1897","Cabezon","Sampling",0.4,6,0.7772,"Yield"
"1898","Cabezon","Sampling",0.4,7,0.789,"Yield"
"1899","Cabezon","Sampling",0.4,8,0.7948,"Yield"
"1900","Cabezon","Sampling",0.4,9,0.7938,"Yield"
"1901","Cabezon","Sampling",0.4,10,0.798,"Yield"
"1902","Cabezon","Sampling",0.4,11,0.7988,"Yield"
"1903","Cabezon","Sampling",0.4,12,0.7972,"Yield"
"1904","Cabezon","Sampling",0.4,13,0.7992,"Yield"
"1905","Cabezon","Sampling",0.4,14,0.797,"Yield"
"1906","Cabezon","Sampling",0.4,15,0.7934,"Yield"
"1907","Cabezon","Sampling",0.4,16,0.7856,"Yield"
"1908","Cabezon","Sampling",0.4,17,0.7854,"Yield"
"1909","Cabezon","Sampling",0.4,18,0.7824,"Yield"
"1910","Cabezon","Sampling",0.4,19,0.7756,"Yield"
"1911","Cabezon","Sampling",0.4,20,0.7756,"Yield"
"1912","Cabezon","Sampling",0.5,0,0,"Yield"
"1913","Cabezon","Sampling",0.5,1,0.071,"Yield"
"1914","Cabezon","Sampling",0.5,2,0.299,"Yield"
"1915","Cabezon","Sampling",0.5,3,0.4862,"Yield"
"1916","Cabezon","Sampling",0.5,4,0.655,"Yield"
"1917","Cabezon","Sampling",0.5,5,0.708,"Yield"
"1918","Cabezon","Sampling",0.5,6,0.7354,"Yield"
"1919","Cabezon","Sampling",0.5,7,0.7422,"Yield"
"1920","Cabezon","Sampling",0.5,8,0.746,"Yield"
"1921","Cabezon","Sampling",0.5,9,0.75,"Yield"
"1922","Cabezon","Sampling",0.5,10,0.7522,"Yield"
"1923","Cabezon","Sampling",0.5,11,0.75,"Yield"
"1924","Cabezon","Sampling",0.5,12,0.7482,"Yield"
"1925","Cabezon","Sampling",0.5,13,0.7468,"Yield"
"1926","Cabezon","Sampling",0.5,14,0.7426,"Yield"
"1927","Cabezon","Sampling",0.5,15,0.739,"Yield"
"1928","Cabezon","Sampling",0.5,16,0.7334,"Yield"
"1929","Cabezon","Sampling",0.5,17,0.7326,"Yield"
"1930","Cabezon","Sampling",0.5,18,0.7284,"Yield"
"1931","Cabezon","Sampling",0.5,19,0.7204,"Yield"
"1932","Cabezon","Sampling",0.5,20,0.7166,"Yield"
"1933","Cabezon","Sampling",0.6,0,0,"Yield"
"1934","Cabezon","Sampling",0.6,1,0.104,"Yield"
"1935","Cabezon","Sampling",0.6,2,0.313,"Yield"
"1936","Cabezon","Sampling",0.6,3,0.474,"Yield"
"1937","Cabezon","Sampling",0.6,4,0.6044,"Yield"
"1938","Cabezon","Sampling",0.6,5,0.6522,"Yield"
"1939","Cabezon","Sampling",0.6,6,0.6796,"Yield"
"1940","Cabezon","Sampling",0.6,7,0.6912,"Yield"
"1941","Cabezon","Sampling",0.6,8,0.6928,"Yield"
"1942","Cabezon","Sampling",0.6,9,0.693,"Yield"
"1943","Cabezon","Sampling",0.6,10,0.6908,"Yield"
"1944","Cabezon","Sampling",0.6,11,0.6902,"Yield"
"1945","Cabezon","Sampling",0.6,12,0.689,"Yield"
"1946","Cabezon","Sampling",0.6,13,0.6874,"Yield"
"1947","Cabezon","Sampling",0.6,14,0.6852,"Yield"
"1948","Cabezon","Sampling",0.6,15,0.6856,"Yield"
"1949","Cabezon","Sampling",0.6,16,0.6854,"Yield"
"1950","Cabezon","Sampling",0.6,17,0.6854,"Yield"
"1951","Cabezon","Sampling",0.6,18,0.6774,"Yield"
"1952","Cabezon","Sampling",0.6,19,0.671,"Yield"
"1953","Cabezon","Sampling",0.6,20,0.662,"Yield"
"1954","Cabezon","Sampling",0.7,0,0,"Yield"
"1955","Cabezon","Sampling",0.7,1,0.1476,"Yield"
"1956","Cabezon","Sampling",0.7,2,0.3088,"Yield"
"1957","Cabezon","Sampling",0.7,3,0.458,"Yield"
"1958","Cabezon","Sampling",0.7,4,0.5538,"Yield"
"1959","Cabezon","Sampling",0.7,5,0.6034,"Yield"
"1960","Cabezon","Sampling",0.7,6,0.6266,"Yield"
"1961","Cabezon","Sampling",0.7,7,0.6398,"Yield"
"1962","Cabezon","Sampling",0.7,8,0.6402,"Yield"
"1963","Cabezon","Sampling",0.7,9,0.6386,"Yield"
"1964","Cabezon","Sampling",0.7,10,0.6416,"Yield"
"1965","Cabezon","Sampling",0.7,11,0.6426,"Yield"
"1966","Cabezon","Sampling",0.7,12,0.6394,"Yield"
"1967","Cabezon","Sampling",0.7,13,0.6374,"Yield"
"1968","Cabezon","Sampling",0.7,14,0.6358,"Yield"
"1969","Cabezon","Sampling",0.7,15,0.6368,"Yield"
"1970","Cabezon","Sampling",0.7,16,0.6362,"Yield"
"1971","Cabezon","Sampling",0.7,17,0.6344,"Yield"
"1972","Cabezon","Sampling",0.7,18,0.628,"Yield"
"1973","Cabezon","Sampling",0.7,19,0.6226,"Yield"
"1974","Cabezon","Sampling",0.7,20,0.6192,"Yield"
"1975","Cabezon","Sampling",0.8,0,0,"Yield"
"1976","Cabezon","Sampling",0.8,1,0.181,"Yield"
"1977","Cabezon","Sampling",0.8,2,0.3328,"Yield"
"1978","Cabezon","Sampling",0.8,3,0.4456,"Yield"
"1979","Cabezon","Sampling",0.8,4,0.5174,"Yield"
"1980","Cabezon","Sampling",0.8,5,0.555,"Yield"
"1981","Cabezon","Sampling",0.8,6,0.5688,"Yield"
"1982","Cabezon","Sampling",0.8,7,0.5852,"Yield"
"1983","Cabezon","Sampling",0.8,8,0.5868,"Yield"
"1984","Cabezon","Sampling",0.8,9,0.5894,"Yield"
"1985","Cabezon","Sampling",0.8,10,0.594,"Yield"
"1986","Cabezon","Sampling",0.8,11,0.5924,"Yield"
"1987","Cabezon","Sampling",0.8,12,0.5864,"Yield"
"1988","Cabezon","Sampling",0.8,13,0.5802,"Yield"
"1989","Cabezon","Sampling",0.8,14,0.5854,"Yield"
"1990","Cabezon","Sampling",0.8,15,0.5864,"Yield"
"1991","Cabezon","Sampling",0.8,16,0.5864,"Yield"
"1992","Cabezon","Sampling",0.8,17,0.5826,"Yield"
"1993","Cabezon","Sampling",0.8,18,0.5808,"Yield"
"1994","Cabezon","Sampling",0.8,19,0.577,"Yield"
"1995","Cabezon","Sampling",0.8,20,0.5722,"Yield"
"1996","Cabezon","Sampling",0.9,0,0,"Yield"
"1997","Cabezon","Sampling",0.9,1,0.2202,"Yield"
"1998","Cabezon","Sampling",0.9,2,0.3602,"Yield"
"1999","Cabezon","Sampling",0.9,3,0.4474,"Yield"
"2000","Cabezon","Sampling",0.9,4,0.4864,"Yield"
"2001","Cabezon","Sampling",0.9,5,0.5138,"Yield"
"2002","Cabezon","Sampling",0.9,6,0.525,"Yield"
"2003","Cabezon","Sampling",0.9,7,0.5384,"Yield"
"2004","Cabezon","Sampling",0.9,8,0.5382,"Yield"
"2005","Cabezon","Sampling",0.9,9,0.5406,"Yield"
"2006","Cabezon","Sampling",0.9,10,0.5396,"Yield"
"2007","Cabezon","Sampling",0.9,11,0.5404,"Yield"
"2008","Cabezon","Sampling",0.9,12,0.537,"Yield"
"2009","Cabezon","Sampling",0.9,13,0.5382,"Yield"
"2010","Cabezon","Sampling",0.9,14,0.5416,"Yield"
"2011","Cabezon","Sampling",0.9,15,0.5408,"Yield"
"2012","Cabezon","Sampling",0.9,16,0.5438,"Yield"
"2013","Cabezon","Sampling",0.9,17,0.54,"Yield"
"2014","Cabezon","Sampling",0.9,18,0.5368,"Yield"
"2015","Cabezon","Sampling",0.9,19,0.536,"Yield"
"2016","Cabezon","Sampling",0.9,20,0.5372,"Yield"
"2017","Cabezon","Recruitment",0.4,0,0,"Yield"
"2018","Cabezon","Recruitment",0.4,1,0.4254,"Yield"
"2019","Cabezon","Recruitment",0.4,2,0.458,"Yield"
"2020","Cabezon","Recruitment",0.4,3,0.5154,"Yield"
"2021","Cabezon","Recruitment",0.4,4,0.5932,"Yield"
"2022","Cabezon","Recruitment",0.4,5,0.678,"Yield"
"2023","Cabezon","Recruitment",0.4,6,0.7556,"Yield"
"2024","Cabezon","Recruitment",0.4,7,0.8178,"Yield"
"2025","Cabezon","Recruitment",0.4,8,0.8592,"Yield"
"2026","Cabezon","Recruitment",0.4,9,0.8712,"Yield"
"2027","Cabezon","Recruitment",0.4,10,0.8798,"Yield"
"2028","Cabezon","Recruitment",0.4,11,0.8702,"Yield"
"2029","Cabezon","Recruitment",0.4,12,0.8502,"Yield"
"2030","Cabezon","Recruitment",0.4,13,0.8368,"Yield"
"2031","Cabezon","Recruitment",0.4,14,0.8108,"Yield"
"2032","Cabezon","Recruitment",0.4,15,0.7714,"Yield"
"2033","Cabezon","Recruitment",0.4,16,0.739,"Yield"
"2034","Cabezon","Recruitment",0.4,17,0.6998,"Yield"
"2035","Cabezon","Recruitment",0.4,18,0.6756,"Yield"
"2036","Cabezon","Recruitment",0.4,19,0.6358,"Yield"
"2037","Cabezon","Recruitment",0.4,20,0.6162,"Yield"
"2038","Cabezon","Recruitment",0.5,0,0,"Yield"
"2039","Cabezon","Recruitment",0.5,1,0.436,"Yield"
"2040","Cabezon","Recruitment",0.5,2,0.4434,"Yield"
"2041","Cabezon","Recruitment",0.5,3,0.4972,"Yield"
"2042","Cabezon","Recruitment",0.5,4,0.571,"Yield"
"2043","Cabezon","Recruitment",0.5,5,0.655,"Yield"
"2044","Cabezon","Recruitment",0.5,6,0.7336,"Yield"
"2045","Cabezon","Recruitment",0.5,7,0.7854,"Yield"
"2046","Cabezon","Recruitment",0.5,8,0.8028,"Yield"
"2047","Cabezon","Recruitment",0.5,9,0.8054,"Yield"
"2048","Cabezon","Recruitment",0.5,10,0.8004,"Yield"
"2049","Cabezon","Recruitment",0.5,11,0.782,"Yield"
"2050","Cabezon","Recruitment",0.5,12,0.76,"Yield"
"2051","Cabezon","Recruitment",0.5,13,0.7428,"Yield"
"2052","Cabezon","Recruitment",0.5,14,0.7078,"Yield"
"2053","Cabezon","Recruitment",0.5,15,0.6908,"Yield"
"2054","Cabezon","Recruitment",0.5,16,0.6662,"Yield"
"2055","Cabezon","Recruitment",0.5,17,0.6466,"Yield"
"2056","Cabezon","Recruitment",0.5,18,0.6286,"Yield"
"2057","Cabezon","Recruitment",0.5,19,0.6024,"Yield"
"2058","Cabezon","Recruitment",0.5,20,0.585,"Yield"
"2059","Cabezon","Recruitment",0.6,0,0,"Yield"
"2060","Cabezon","Recruitment",0.6,1,0.4428,"Yield"
"2061","Cabezon","Recruitment",0.6,2,0.458,"Yield"
"2062","Cabezon","Recruitment",0.6,3,0.4986,"Yield"
"2063","Cabezon","Recruitment",0.6,4,0.557,"Yield"
"2064","Cabezon","Recruitment",0.6,5,0.608,"Yield"
"2065","Cabezon","Recruitment",0.6,6,0.6476,"Yield"
"2066","Cabezon","Recruitment",0.6,7,0.6762,"Yield"
"2067","Cabezon","Recruitment",0.6,8,0.6846,"Yield"
"2068","Cabezon","Recruitment",0.6,9,0.683,"Yield"
"2069","Cabezon","Recruitment",0.6,10,0.6604,"Yield"
"2070","Cabezon","Recruitment",0.6,11,0.6524,"Yield"
"2071","Cabezon","Recruitment",0.6,12,0.646,"Yield"
"2072","Cabezon","Recruitment",0.6,13,0.6388,"Yield"
"2073","Cabezon","Recruitment",0.6,14,0.6284,"Yield"
"2074","Cabezon","Recruitment",0.6,15,0.6104,"Yield"
"2075","Cabezon","Recruitment",0.6,16,0.5962,"Yield"
"2076","Cabezon","Recruitment",0.6,17,0.5888,"Yield"
"2077","Cabezon","Recruitment",0.6,18,0.5744,"Yield"
"2078","Cabezon","Recruitment",0.6,19,0.5686,"Yield"
"2079","Cabezon","Recruitment",0.6,20,0.5594,"Yield"
"2080","Cabezon","Recruitment",0.7,0,0,"Yield"
"2081","Cabezon","Recruitment",0.7,1,0.4424,"Yield"
"2082","Cabezon","Recruitment",0.7,2,0.4596,"Yield"
"2083","Cabezon","Recruitment",0.7,3,0.4944,"Yield"
"2084","Cabezon","Recruitment",0.7,4,0.5292,"Yield"
"2085","Cabezon","Recruitment",0.7,5,0.5734,"Yield"
"2086","Cabezon","Recruitment",0.7,6,0.6002,"Yield"
"2087","Cabezon","Recruitment",0.7,7,0.5822,"Yield"
"2088","Cabezon","Recruitment",0.7,8,0.5814,"Yield"
"2089","Cabezon","Recruitment",0.7,9,0.5654,"Yield"
"2090","Cabezon","Recruitment",0.7,10,0.547,"Yield"
"2091","Cabezon","Recruitment",0.7,11,0.5378,"Yield"
"2092","Cabezon","Recruitment",0.7,12,0.5322,"Yield"
"2093","Cabezon","Recruitment",0.7,13,0.5268,"Yield"
"2094","Cabezon","Recruitment",0.7,14,0.517,"Yield"
"2095","Cabezon","Recruitment",0.7,15,0.529,"Yield"
"2096","Cabezon","Recruitment",0.7,16,0.5244,"Yield"
"2097","Cabezon","Recruitment",0.7,17,0.5178,"Yield"
"2098","Cabezon","Recruitment",0.7,18,0.5206,"Yield"
"2099","Cabezon","Recruitment",0.7,19,0.5236,"Yield"
"2100","Cabezon","Recruitment",0.7,20,0.5152,"Yield"
"2101","Cabezon","Recruitment",0.8,0,0,"Yield"
"2102","Cabezon","Recruitment",0.8,1,0.4632,"Yield"
"2103","Cabezon","Recruitment",0.8,2,0.4678,"Yield"
"2104","Cabezon","Recruitment",0.8,3,0.5036,"Yield"
"2105","Cabezon","Recruitment",0.8,4,0.522,"Yield"
"2106","Cabezon","Recruitment",0.8,5,0.5458,"Yield"
"2107","Cabezon","Recruitment",0.8,6,0.5408,"Yield"
"2108","Cabezon","Recruitment",0.8,7,0.53,"Yield"
"2109","Cabezon","Recruitment",0.8,8,0.5198,"Yield"
"2110","Cabezon","Recruitment",0.8,9,0.5026,"Yield"
"2111","Cabezon","Recruitment",0.8,10,0.5002,"Yield"
"2112","Cabezon","Recruitment",0.8,11,0.4864,"Yield"
"2113","Cabezon","Recruitment",0.8,12,0.4772,"Yield"
"2114","Cabezon","Recruitment",0.8,13,0.4674,"Yield"
"2115","Cabezon","Recruitment",0.8,14,0.4796,"Yield"
"2116","Cabezon","Recruitment",0.8,15,0.4734,"Yield"
"2117","Cabezon","Recruitment",0.8,16,0.4758,"Yield"
"2118","Cabezon","Recruitment",0.8,17,0.4858,"Yield"
"2119","Cabezon","Recruitment",0.8,18,0.4874,"Yield"
"2120","Cabezon","Recruitment",0.8,19,0.4962,"Yield"
"2121","Cabezon","Recruitment",0.8,20,0.495,"Yield"
"2122","Cabezon","Recruitment",0.9,0,0,"Yield"
"2123","Cabezon","Recruitment",0.9,1,0.4648,"Yield"
"2124","Cabezon","Recruitment",0.9,2,0.4724,"Yield"
"2125","Cabezon","Recruitment",0.9,3,0.4954,"Yield"
"2126","Cabezon","Recruitment",0.9,4,0.4958,"Yield"
"2127","Cabezon","Recruitment",0.9,5,0.5046,"Yield"
"2128","Cabezon","Recruitment",0.9,6,0.5098,"Yield"
"2129","Cabezon","Recruitment",0.9,7,0.5046,"Yield"
"2130","Cabezon","Recruitment",0.9,8,0.4938,"Yield"
"2131","Cabezon","Recruitment",0.9,9,0.4808,"Yield"
"2132","Cabezon","Recruitment",0.9,10,0.474,"Yield"
"2133","Cabezon","Recruitment",0.9,11,0.4718,"Yield"
"2134","Cabezon","Recruitment",0.9,12,0.4672,"Yield"
"2135","Cabezon","Recruitment",0.9,13,0.4652,"Yield"
"2136","Cabezon","Recruitment",0.9,14,0.461,"Yield"
"2137","Cabezon","Recruitment",0.9,15,0.4588,"Yield"
"2138","Cabezon","Recruitment",0.9,16,0.456,"Yield"
