"","Species","Scenario","FDR","Year","Value","Metric"
"1698","Lingcod","Sampling",0.8,17,0.4672,"Yield"
"1699","Lingcod","Sampling",0.8,18,0.4752,"Yield"
"1700","Lingcod","Sampling",0.8,19,0.4822,"Yield"
"1701","Lingcod","Sampling",0.8,20,0.4856,"Yield"
"1702","Lingcod","Sampling",0.9,0,0,"Yield"
"1703","Lingcod","Sampling",0.9,1,0.2046,"Yield"
"1704","Lingcod","Sampling",0.9,2,0.3206,"Yield"
"1705","Lingcod","Sampling",0.9,3,0.3868,"Yield"
"1706","Lingcod","Sampling",0.9,4,0.4172,"Yield"
"1707","Lingcod","Sampling",0.9,5,0.4388,"Yield"
"1708","Lingcod","Sampling",0.9,6,0.4468,"Yield"
"1709","Lingcod","Sampling",0.9,7,0.4514,"Yield"
"1710","Lingcod","Sampling",0.9,8,0.4526,"Yield"
"1711","Lingcod","Sampling",0.9,9,0.4578,"Yield"
"1712","Lingcod","Sampling",0.9,10,0.4652,"Yield"
"1713","Lingcod","Sampling",0.9,11,0.4676,"Yield"
"1714","Lingcod","Sampling",0.9,12,0.4706,"Yield"
"1715","Lingcod","Sampling",0.9,13,0.4732,"Yield"
"1716","Lingcod","Sampling",0.9,14,0.4618,"Yield"
"1717","Lingcod","Sampling",0.9,15,0.4648,"Yield"
"1718","Lingcod","Sampling",0.9,16,0.4666,"Yield"
"1719","Lingcod","Sampling",0.9,17,0.4834,"Yield"
"1720","Lingcod","Sampling",0.9,18,0.4812,"Yield"
"1721","Lingcod","Sampling",0.9,19,0.4792,"Yield"
"1722","Lingcod","Sampling",0.9,20,0.4882,"Yield"
"1723","Lingcod","Recruitment",0.6,0,0,"Yield"
"1724","Lingcod","Recruitment",0.6,1,0.2902,"Yield"
"1725","Lingcod","Recruitment",0.6,2,0.264,"Yield"
"1726","Lingcod","Recruitment",0.6,3,0.268,"Yield"
"1727","Lingcod","Recruitment",0.6,4,0.2822,"Yield"
"1728","Lingcod","Recruitment",0.6,5,0.2928,"Yield"
"1729","Lingcod","Recruitment",0.6,6,0.308,"Yield"
"1730","Lingcod","Recruitment",0.6,7,0.3346,"Yield"
"1731","Lingcod","Recruitment",0.6,8,0.3598,"Yield"
"1732","Lingcod","Recruitment",0.6,9,0.38,"Yield"
"1733","Lingcod","Recruitment",0.6,10,0.4104,"Yield"
"1734","Lingcod","Recruitment",0.6,11,0.4426,"Yield"
"1735","Lingcod","Recruitment",0.6,12,0.4776,"Yield"
"1736","Lingcod","Recruitment",0.6,13,0.5124,"Yield"
"1737","Lingcod","Recruitment",0.6,14,0.5472,"Yield"
"1738","Lingcod","Recruitment",0.6,15,0.5834,"Yield"
"1739","Lingcod","Recruitment",0.6,16,0.6072,"Yield"
"1740","Lingcod","Recruitment",0.6,17,0.63,"Yield"
"1741","Lingcod","Recruitment",0.6,18,0.6364,"Yield"
"1742","Lingcod","Recruitment",0.6,19,0.641,"Yield"
"1743","Lingcod","Recruitment",0.6,20,0.6476,"Yield"
"1744","Lingcod","Recruitment",0.7,0,0,"Yield"
"1745","Lingcod","Recruitment",0.7,1,0.3094,"Yield"
"1746","Lingcod","Recruitment",0.7,2,0.2872,"Yield"
"1747","Lingcod","Recruitment",0.7,3,0.2916,"Yield"
"1748","Lingcod","Recruitment",0.7,4,0.2956,"Yield"
"1749","Lingcod","Recruitment",0.7,5,0.304,"Yield"
"1750","Lingcod","Recruitment",0.7,6,0.3158,"Yield"
"1751","Lingcod","Recruitment",0.7,7,0.338,"Yield"
"1752","Lingcod","Recruitment",0.7,8,0.351,"Yield"
"1753","Lingcod","Recruitment",0.7,9,0.3702,"Yield"
"1754","Lingcod","Recruitment",0.7,10,0.4022,"Yield"
"1755","Lingcod","Recruitment",0.7,11,0.4236,"Yield"
"1756","Lingcod","Recruitment",0.7,12,0.444,"Yield"
"1757","Lingcod","Recruitment",0.7,13,0.467,"Yield"
"1758","Lingcod","Recruitment",0.7,14,0.4916,"Yield"
"1759","Lingcod","Recruitment",0.7,15,0.5164,"Yield"
"1760","Lingcod","Recruitment",0.7,16,0.5322,"Yield"
"1761","Lingcod","Recruitment",0.7,17,0.5448,"Yield"
"1762","Lingcod","Recruitment",0.7,18,0.5628,"Yield"
"1763","Lingcod","Recruitment",0.7,19,0.5718,"Yield"
"1764","Lingcod","Recruitment",0.7,20,0.5718,"Yield"
"1765","Lingcod","Recruitment",0.8,0,0,"Yield"
"1766","Lingcod","Recruitment",0.8,1,0.3438,"Yield"
"1767","Lingcod","Recruitment",0.8,2,0.3272,"Yield"
"1768","Lingcod","Recruitment",0.8,3,0.3282,"Yield"
"1769","Lingcod","Recruitment",0.8,4,0.3458,"Yield"
"1770","Lingcod","Recruitment",0.8,5,0.3562,"Yield"
"1771","Lingcod","Recruitment",0.8,6,0.365,"Yield"
"1772","Lingcod","Recruitment",0.8,7,0.3812,"Yield"
"1773","Lingcod","Recruitment",0.8,8,0.3886,"Yield"
"1774","Lingcod","Recruitment",0.8,9,0.4056,"Yield"
"1775","Lingcod","Recruitment",0.8,10,0.4186,"Yield"
"1776","Lingcod","Recruitment",0.8,11,0.4338,"Yield"
"1777","Lingcod","Recruitment",0.8,12,0.4408,"Yield"
"1778","Lingcod","Recruitment",0.8,13,0.4526,"Yield"
"1779","Lingcod","Recruitment",0.8,14,0.462,"Yield"
"1780","Lingcod","Recruitment",0.8,15,0.4652,"Yield"
"1781","Lingcod","Recruitment",0.8,16,0.4668,"Yield"
"1782","Lingcod","Recruitment",0.8,17,0.4748,"Yield"
"1783","Lingcod","Recruitment",0.8,18,0.4824,"Yield"
"1784","Lingcod","Recruitment",0.8,19,0.4864,"Yield"
"1785","Lingcod","Recruitment",0.8,20,0.4868,"Yield"
"1786","Lingcod","Recruitment",0.9,0,0,"Yield"
"1787","Lingcod","Recruitment",0.9,1,0.414,"Yield"
"1788","Lingcod","Recruitment",0.9,2,0.3978,"Yield"
"1789","Lingcod","Recruitment",0.9,3,0.3978,"Yield"
"1790","Lingcod","Recruitment",0.9,4,0.4004,"Yield"
"1791","Lingcod","Recruitment",0.9,5,0.4074,"Yield"
"1792","Lingcod","Recruitment",0.9,6,0.4158,"Yield"
"1793","Lingcod","Recruitment",0.9,7,0.4232,"Yield"
"1794","Lingcod","Recruitment",0.9,8,0.4336,"Yield"
"1795","Lingcod","Recruitment",0.9,9,0.4336,"Yield"
"1796","Lingcod","Recruitment",0.9,10,0.4352,"Yield"
"1797","Lingcod","Recruitment",0.9,11,0.4436,"Yield"
"1798","Lingcod","Recruitment",0.9,12,0.4538,"Yield"
"1799","Lingcod","Recruitment",0.9,13,0.4588,"Yield"
"1800","Lingcod","Recruitment",0.9,14,0.4574,"Yield"
"1801","Lingcod","Recruitment",0.9,15,0.467,"Yield"
"1802","Lingcod","Recruitment",0.9,16,0.479,"Yield"
"1803","Lingcod","Recruitment",0.9,17,0.4768,"Yield"
"1804","Lingcod","Recruitment",0.9,18,0.48,"Yield"
"1805","Lingcod","Recruitment",0.9,19,0.481,"Yield"
"1806","Lingcod","Recruitment",0.9,20,0.4792,"Yield"
"1807","Lingcod","Both",0.6,0,0,"Yield"
"1808","Lingcod","Both",0.6,1,0.3738,"Yield"
"1809","Lingcod","Both",0.6,2,0.347,"Yield"
"1810","Lingcod","Both",0.6,3,0.3402,"Yield"
"1811","Lingcod","Both",0.6,4,0.3444,"Yield"
"1812","Lingcod","Both",0.6,5,0.3576,"Yield"
"1813","Lingcod","Both",0.6,6,0.366,"Yield"
"1814","Lingcod","Both",0.6,7,0.3764,"Yield"
"1815","Lingcod","Both",0.6,8,0.3816,"Yield"
"1816","Lingcod","Both",0.6,9,0.3936,"Yield"
"1817","Lingcod","Both",0.6,10,0.4074,"Yield"
"1818","Lingcod","Both",0.6,11,0.426,"Yield"
"1819","Lingcod","Both",0.6,12,0.4276,"Yield"
"1820","Lingcod","Both",0.6,13,0.4418,"Yield"
"1821","Lingcod","Both",0.6,14,0.4584,"Yield"
"1822","Lingcod","Both",0.6,15,0.4792,"Yield"
"1823","Lingcod","Both",0.6,16,0.4898,"Yield"
"1824","Lingcod","Both",0.6,17,0.5144,"Yield"
"1825","Lingcod","Both",0.6,18,0.5294,"Yield"
"1826","Lingcod","Both",0.6,19,0.55,"Yield"
"1827","Lingcod","Both",0.6,20,0.5682,"Yield"
"1828","Lingcod","Both",0.7,0,0,"Yield"
"1829","Lingcod","Both",0.7,1,0.4006,"Yield"
"1830","Lingcod","Both",0.7,2,0.3712,"Yield"
"1831","Lingcod","Both",0.7,3,0.3676,"Yield"
"1832","Lingcod","Both",0.7,4,0.3798,"Yield"
"1833","Lingcod","Both",0.7,5,0.3824,"Yield"
"1834","Lingcod","Both",0.7,6,0.3914,"Yield"
"1835","Lingcod","Both",0.7,7,0.3968,"Yield"
"1836","Lingcod","Both",0.7,8,0.4142,"Yield"
"1837","Lingcod","Both",0.7,9,0.425,"Yield"
"1838","Lingcod","Both",0.7,10,0.429,"Yield"
"1839","Lingcod","Both",0.7,11,0.4364,"Yield"
"1840","Lingcod","Both",0.7,12,0.448,"Yield"
"1841","Lingcod","Both",0.7,13,0.4544,"Yield"
"1842","Lingcod","Both",0.7,14,0.456,"Yield"
"1843","Lingcod","Both",0.7,15,0.4652,"Yield"
"1844","Lingcod","Both",0.7,16,0.4724,"Yield"
"1845","Lingcod","Both",0.7,17,0.4774,"Yield"
"1846","Lingcod","Both",0.7,18,0.494,"Yield"
"1847","Lingcod","Both",0.7,19,0.5026,"Yield"
"1848","Lingcod","Both",0.7,20,0.517,"Yield"
"1849","Lingcod","Both",0.8,0,0,"Yield"
"1850","Lingcod","Both",0.8,1,0.4344,"Yield"
"1851","Lingcod","Both",0.8,2,0.4226,"Yield"
"1852","Lingcod","Both",0.8,3,0.4304,"Yield"
"1853","Lingcod","Both",0.8,4,0.4308,"Yield"
"1854","Lingcod","Both",0.8,5,0.4304,"Yield"
"1855","Lingcod","Both",0.8,6,0.4306,"Yield"
"1856","Lingcod","Both",0.8,7,0.4312,"Yield"
"1857","Lingcod","Both",0.8,8,0.4368,"Yield"
"1858","Lingcod","Both",0.8,9,0.4414,"Yield"
"1859","Lingcod","Both",0.8,10,0.447,"Yield"
"1860","Lingcod","Both",0.8,11,0.4528,"Yield"
"1861","Lingcod","Both",0.8,12,0.4526,"Yield"
"1862","Lingcod","Both",0.8,13,0.4568,"Yield"
"1863","Lingcod","Both",0.8,14,0.465,"Yield"
"1864","Lingcod","Both",0.8,15,0.4738,"Yield"
"1865","Lingcod","Both",0.8,16,0.482,"Yield"
"1866","Lingcod","Both",0.8,17,0.4806,"Yield"
"1867","Lingcod","Both",0.8,18,0.4806,"Yield"
"1868","Lingcod","Both",0.8,19,0.4838,"Yield"
"1869","Lingcod","Both",0.8,20,0.495,"Yield"
"1870","Lingcod","Both",0.9,0,0,"Yield"
"1871","Lingcod","Both",0.9,1,0.4742,"Yield"
"1872","Lingcod","Both",0.9,2,0.4536,"Yield"
"1873","Lingcod","Both",0.9,3,0.4612,"Yield"
"1874","Lingcod","Both",0.9,4,0.46,"Yield"
"1875","Lingcod","Both",0.9,5,0.4618,"Yield"
"1876","Lingcod","Both",0.9,6,0.4722,"Yield"
"1877","Lingcod","Both",0.9,7,0.473,"Yield"
"1878","Lingcod","Both",0.9,8,0.4708,"Yield"
"1879","Lingcod","Both",0.9,9,0.4724,"Yield"
"1880","Lingcod","Both",0.9,10,0.4718,"Yield"
"1881","Lingcod","Both",0.9,11,0.475,"Yield"
"1882","Lingcod","Both",0.9,12,0.4836,"Yield"
"1883","Lingcod","Both",0.9,13,0.4894,"Yield"
"1884","Lingcod","Both",0.9,14,0.4954,"Yield"
"1885","Lingcod","Both",0.9,15,0.4932,"Yield"
"1886","Lingcod","Both",0.9,16,0.4916,"Yield"
"1887","Lingcod","Both",0.9,17,0.4948,"Yield"
"1888","Lingcod","Both",0.9,18,0.4946,"Yield"
"1889","Lingcod","Both",0.9,19,0.4976,"Yield"
"1890","Lingcod","Both",0.9,20,0.5018,"Yield"
"1891","Cabezon","Sampling",0.4,0,0,"Yield"
"1892","Cabezon","Sampling",0.4,1,0.0396,"Yield"
"1893","Cabezon","Sampling",0.4,2,0.072,"Yield"
"1894","Cabezon","Sampling",0.4,3,0.0972,"Yield"
"1895","Cabezon","Sampling",0.4,4,0.3896,"Yield"
"1896","Cabezon","Sampling",0.4,5,0.5876,"Yield"
"1897","Cabezon","Sampling",0.4,6,0.7134,"Yield"
"1898","Cabezon","Sampling",0.4,7,0.7644,"Yield"
"1899","Cabezon","Sampling",0.4,8,0.7822,"Yield"
"1900","Cabezon","Sampling",0.4,9,0.7902,"Yield"
"1901","Cabezon","Sampling",0.4,10,0.794,"Yield"
"1902","Cabezon","Sampling",0.4,11,0.7942,"Yield"
"1903","Cabezon","Sampling",0.4,12,0.7928,"Yield"
"1904","Cabezon","Sampling",0.4,13,0.7946,"Yield"
"1905","Cabezon","Sampling",0.4,14,0.7974,"Yield"
"1906","Cabezon","Sampling",0.4,15,0.7972,"Yield"
"1907","Cabezon","Sampling",0.4,16,0.7956,"Yield"
"1908","Cabezon","Sampling",0.4,17,0.7928,"Yield"
"1909","Cabezon","Sampling",0.4,18,0.7862,"Yield"
"1910","Cabezon","Sampling",0.4,19,0.7836,"Yield"
"1911","Cabezon","Sampling",0.4,20,0.7782,"Yield"
"1912","Cabezon","Sampling",0.5,0,0,"Yield"
"1913","Cabezon","Sampling",0.5,1,0.0754,"Yield"
"1914","Cabezon","Sampling",0.5,2,0.1334,"Yield"
"1915","Cabezon","Sampling",0.5,3,0.1718,"Yield"
"1916","Cabezon","Sampling",0.5,4,0.3722,"Yield"
"1917","Cabezon","Sampling",0.5,5,0.548,"Yield"
"1918","Cabezon","Sampling",0.5,6,0.6472,"Yield"
"1919","Cabezon","Sampling",0.5,7,0.7096,"Yield"
"1920","Cabezon","Sampling",0.5,8,0.7314,"Yield"
"1921","Cabezon","Sampling",0.5,9,0.7436,"Yield"
"1922","Cabezon","Sampling",0.5,10,0.7442,"Yield"
"1923","Cabezon","Sampling",0.5,11,0.747,"Yield"
"1924","Cabezon","Sampling",0.5,12,0.7462,"Yield"
"1925","Cabezon","Sampling",0.5,13,0.7424,"Yield"
"1926","Cabezon","Sampling",0.5,14,0.7358,"Yield"
"1927","Cabezon","Sampling",0.5,15,0.7336,"Yield"
"1928","Cabezon","Sampling",0.5,16,0.7376,"Yield"
"1929","Cabezon","Sampling",0.5,17,0.736,"Yield"
"1930","Cabezon","Sampling",0.5,18,0.7324,"Yield"
"1931","Cabezon","Sampling",0.5,19,0.7304,"Yield"
"1932","Cabezon","Sampling",0.5,20,0.7276,"Yield"
"1933","Cabezon","Sampling",0.6,0,0,"Yield"
"1934","Cabezon","Sampling",0.6,1,0.1088,"Yield"
"1935","Cabezon","Sampling",0.6,2,0.1836,"Yield"
"1936","Cabezon","Sampling",0.6,3,0.2344,"Yield"
"1937","Cabezon","Sampling",0.6,4,0.3806,"Yield"
"1938","Cabezon","Sampling",0.6,5,0.5036,"Yield"
"1939","Cabezon","Sampling",0.6,6,0.5928,"Yield"
"1940","Cabezon","Sampling",0.6,7,0.6534,"Yield"
"1941","Cabezon","Sampling",0.6,8,0.6768,"Yield"
"1942","Cabezon","Sampling",0.6,9,0.6856,"Yield"
"1943","Cabezon","Sampling",0.6,10,0.6938,"Yield"
"1944","Cabezon","Sampling",0.6,11,0.694,"Yield"
"1945","Cabezon","Sampling",0.6,12,0.6894,"Yield"
"1946","Cabezon","Sampling",0.6,13,0.69,"Yield"
"1947","Cabezon","Sampling",0.6,14,0.6852,"Yield"
"1948","Cabezon","Sampling",0.6,15,0.6832,"Yield"
"1949","Cabezon","Sampling",0.6,16,0.6792,"Yield"
"1950","Cabezon","Sampling",0.6,17,0.6788,"Yield"
"1951","Cabezon","Sampling",0.6,18,0.6762,"Yield"
"1952","Cabezon","Sampling",0.6,19,0.6706,"Yield"
"1953","Cabezon","Sampling",0.6,20,0.6656,"Yield"
"1954","Cabezon","Sampling",0.7,0,0,"Yield"
"1955","Cabezon","Sampling",0.7,1,0.1444,"Yield"
"1956","Cabezon","Sampling",0.7,2,0.2328,"Yield"
"1957","Cabezon","Sampling",0.7,3,0.2966,"Yield"
"1958","Cabezon","Sampling",0.7,4,0.3984,"Yield"
"1959","Cabezon","Sampling",0.7,5,0.475,"Yield"
"1960","Cabezon","Sampling",0.7,6,0.5364,"Yield"
"1961","Cabezon","Sampling",0.7,7,0.5896,"Yield"
"1962","Cabezon","Sampling",0.7,8,0.6168,"Yield"
"1963","Cabezon","Sampling",0.7,9,0.6358,"Yield"
"1964","Cabezon","Sampling",0.7,10,0.6446,"Yield"
"1965","Cabezon","Sampling",0.7,11,0.64,"Yield"
"1966","Cabezon","Sampling",0.7,12,0.6382,"Yield"
"1967","Cabezon","Sampling",0.7,13,0.6358,"Yield"
"1968","Cabezon","Sampling",0.7,14,0.6328,"Yield"
"1969","Cabezon","Sampling",0.7,15,0.627,"Yield"
"1970","Cabezon","Sampling",0.7,16,0.627,"Yield"
"1971","Cabezon","Sampling",0.7,17,0.625,"Yield"
"1972","Cabezon","Sampling",0.7,18,0.6192,"Yield"
"1973","Cabezon","Sampling",0.7,19,0.6206,"Yield"
"1974","Cabezon","Sampling",0.7,20,0.6162,"Yield"
"1975","Cabezon","Sampling",0.8,0,0,"Yield"
"1976","Cabezon","Sampling",0.8,1,0.1858,"Yield"
"1977","Cabezon","Sampling",0.8,2,0.2964,"Yield"
"1978","Cabezon","Sampling",0.8,3,0.351,"Yield"
"1979","Cabezon","Sampling",0.8,4,0.4184,"Yield"
"1980","Cabezon","Sampling",0.8,5,0.4788,"Yield"
"1981","Cabezon","Sampling",0.8,6,0.5192,"Yield"
"1982","Cabezon","Sampling",0.8,7,0.5338,"Yield"
"1983","Cabezon","Sampling",0.8,8,0.5558,"Yield"
"1984","Cabezon","Sampling",0.8,9,0.5582,"Yield"
"1985","Cabezon","Sampling",0.8,10,0.5666,"Yield"
"1986","Cabezon","Sampling",0.8,11,0.5752,"Yield"
"1987","Cabezon","Sampling",0.8,12,0.5732,"Yield"
"1988","Cabezon","Sampling",0.8,13,0.5728,"Yield"
"1989","Cabezon","Sampling",0.8,14,0.5672,"Yield"
"1990","Cabezon","Sampling",0.8,15,0.5704,"Yield"
"1991","Cabezon","Sampling",0.8,16,0.5668,"Yield"
"1992","Cabezon","Sampling",0.8,17,0.5612,"Yield"
"1993","Cabezon","Sampling",0.8,18,0.557,"Yield"
"1994","Cabezon","Sampling",0.8,19,0.5576,"Yield"
"1995","Cabezon","Sampling",0.8,20,0.5642,"Yield"
"1996","Cabezon","Sampling",0.9,0,0,"Yield"
"1997","Cabezon","Sampling",0.9,1,0.214,"Yield"
"1998","Cabezon","Sampling",0.9,2,0.3334,"Yield"
"1999","Cabezon","Sampling",0.9,3,0.4062,"Yield"
"2000","Cabezon","Sampling",0.9,4,0.4524,"Yield"
"2001","Cabezon","Sampling",0.9,5,0.4806,"Yield"
"2002","Cabezon","Sampling",0.9,6,0.5036,"Yield"
"2003","Cabezon","Sampling",0.9,7,0.5154,"Yield"
"2004","Cabezon","Sampling",0.9,8,0.5154,"Yield"
"2005","Cabezon","Sampling",0.9,9,0.5168,"Yield"
"2006","Cabezon","Sampling",0.9,10,0.5254,"Yield"
"2007","Cabezon","Sampling",0.9,11,0.5334,"Yield"
"2008","Cabezon","Sampling",0.9,12,0.5222,"Yield"
"2009","Cabezon","Sampling",0.9,13,0.521,"Yield"
"2010","Cabezon","Sampling",0.9,14,0.5164,"Yield"
"2011","Cabezon","Sampling",0.9,15,0.5102,"Yield"
"2012","Cabezon","Sampling",0.9,16,0.5136,"Yield"
"2013","Cabezon","Sampling",0.9,17,0.5242,"Yield"
"2014","Cabezon","Sampling",0.9,18,0.5234,"Yield"
"2015","Cabezon","Sampling",0.9,19,0.5234,"Yield"
"2016","Cabezon","Sampling",0.9,20,0.5242,"Yield"
"2017","Cabezon","Recruitment",0.4,0,0,"Yield"
"2018","Cabezon","Recruitment",0.4,1,0.3502,"Yield"
"2019","Cabezon","Recruitment",0.4,2,0.3618,"Yield"
"2020","Cabezon","Recruitment",0.4,3,0.3968,"Yield"
"2021","Cabezon","Recruitment",0.4,4,0.4466,"Yield"
"2022","Cabezon","Recruitment",0.4,5,0.4984,"Yield"
"2023","Cabezon","Recruitment",0.4,6,0.5724,"Yield"
"2024","Cabezon","Recruitment",0.4,7,0.644,"Yield"
"2025","Cabezon","Recruitment",0.4,8,0.7118,"Yield"
"2026","Cabezon","Recruitment",0.4,9,0.7556,"Yield"
"2027","Cabezon","Recruitment",0.4,10,0.7824,"Yield"
"2028","Cabezon","Recruitment",0.4,11,0.8004,"Yield"
"2029","Cabezon","Recruitment",0.4,12,0.8106,"Yield"
"2030","Cabezon","Recruitment",0.4,13,0.8094,"Yield"
"2031","Cabezon","Recruitment",0.4,14,0.7948,"Yield"
"2032","Cabezon","Recruitment",0.4,15,0.7754,"Yield"
"2033","Cabezon","Recruitment",0.4,16,0.7482,"Yield"
"2034","Cabezon","Recruitment",0.4,17,0.71,"Yield"
"2035","Cabezon","Recruitment",0.4,18,0.6822,"Yield"
"2036","Cabezon","Recruitment",0.4,19,0.649,"Yield"
"2037","Cabezon","Recruitment",0.4,20,0.612,"Yield"
"2038","Cabezon","Recruitment",0.5,0,0,"Yield"
"2039","Cabezon","Recruitment",0.5,1,0.3654,"Yield"
"2040","Cabezon","Recruitment",0.5,2,0.3584,"Yield"
"2041","Cabezon","Recruitment",0.5,3,0.3828,"Yield"
"2042","Cabezon","Recruitment",0.5,4,0.417,"Yield"
"2043","Cabezon","Recruitment",0.5,5,0.482,"Yield"
"2044","Cabezon","Recruitment",0.5,6,0.5402,"Yield"
"2045","Cabezon","Recruitment",0.5,7,0.625,"Yield"
"2046","Cabezon","Recruitment",0.5,8,0.6842,"Yield"
"2047","Cabezon","Recruitment",0.5,9,0.7374,"Yield"
"2048","Cabezon","Recruitment",0.5,10,0.7554,"Yield"
"2049","Cabezon","Recruitment",0.5,11,0.7692,"Yield"
"2050","Cabezon","Recruitment",0.5,12,0.7648,"Yield"
"2051","Cabezon","Recruitment",0.5,13,0.749,"Yield"
"2052","Cabezon","Recruitment",0.5,14,0.7222,"Yield"
"2053","Cabezon","Recruitment",0.5,15,0.703,"Yield"
"2054","Cabezon","Recruitment",0.5,16,0.6786,"Yield"
"2055","Cabezon","Recruitment",0.5,17,0.6512,"Yield"
"2056","Cabezon","Recruitment",0.5,18,0.6226,"Yield"
"2057","Cabezon","Recruitment",0.5,19,0.5978,"Yield"
"2058","Cabezon","Recruitment",0.5,20,0.576,"Yield"
"2059","Cabezon","Recruitment",0.6,0,0,"Yield"
"2060","Cabezon","Recruitment",0.6,1,0.3544,"Yield"
"2061","Cabezon","Recruitment",0.6,2,0.3404,"Yield"
"2062","Cabezon","Recruitment",0.6,3,0.3482,"Yield"
"2063","Cabezon","Recruitment",0.6,4,0.3824,"Yield"
"2064","Cabezon","Recruitment",0.6,5,0.435,"Yield"
"2065","Cabezon","Recruitment",0.6,6,0.4982,"Yield"
"2066","Cabezon","Recruitment",0.6,7,0.5622,"Yield"
"2067","Cabezon","Recruitment",0.6,8,0.604,"Yield"
"2068","Cabezon","Recruitment",0.6,9,0.6272,"Yield"
"2069","Cabezon","Recruitment",0.6,10,0.6472,"Yield"
"2070","Cabezon","Recruitment",0.6,11,0.6588,"Yield"
"2071","Cabezon","Recruitment",0.6,12,0.6478,"Yield"
"2072","Cabezon","Recruitment",0.6,13,0.6424,"Yield"
"2073","Cabezon","Recruitment",0.6,14,0.6244,"Yield"
"2074","Cabezon","Recruitment",0.6,15,0.6138,"Yield"
"2075","Cabezon","Recruitment",0.6,16,0.6038,"Yield"
"2076","Cabezon","Recruitment",0.6,17,0.598,"Yield"
"2077","Cabezon","Recruitment",0.6,18,0.579,"Yield"
"2078","Cabezon","Recruitment",0.6,19,0.5668,"Yield"
"2079","Cabezon","Recruitment",0.6,20,0.5574,"Yield"
"2080","Cabezon","Recruitment",0.7,0,0,"Yield"
"2081","Cabezon","Recruitment",0.7,1,0.3782,"Yield"
"2082","Cabezon","Recruitment",0.7,2,0.3562,"Yield"
"2083","Cabezon","Recruitment",0.7,3,0.3624,"Yield"
"2084","Cabezon","Recruitment",0.7,4,0.3924,"Yield"
"2085","Cabezon","Recruitment",0.7,5,0.4332,"Yield"
"2086","Cabezon","Recruitment",0.7,6,0.4584,"Yield"
"2087","Cabezon","Recruitment",0.7,7,0.4828,"Yield"
"2088","Cabezon","Recruitment",0.7,8,0.5034,"Yield"
"2089","Cabezon","Recruitment",0.7,9,0.5184,"Yield"
"2090","Cabezon","Recruitment",0.7,10,0.5172,"Yield"
"2091","Cabezon","Recruitment",0.7,11,0.5132,"Yield"
"2092","Cabezon","Recruitment",0.7,12,0.5182,"Yield"
"2093","Cabezon","Recruitment",0.7,13,0.5246,"Yield"
"2094","Cabezon","Recruitment",0.7,14,0.5238,"Yield"
"2095","Cabezon","Recruitment",0.7,15,0.5246,"Yield"
"2096","Cabezon","Recruitment",0.7,16,0.5242,"Yield"
"2097","Cabezon","Recruitment",0.7,17,0.523,"Yield"
"2098","Cabezon","Recruitment",0.7,18,0.5234,"Yield"
"2099","Cabezon","Recruitment",0.7,19,0.5158,"Yield"
"2100","Cabezon","Recruitment",0.7,20,0.5158,"Yield"
"2101","Cabezon","Recruitment",0.8,0,0,"Yield"
"2102","Cabezon","Recruitment",0.8,1,0.3832,"Yield"
"2103","Cabezon","Recruitment",0.8,2,0.3792,"Yield"
"2104","Cabezon","Recruitment",0.8,3,0.3998,"Yield"
"2105","Cabezon","Recruitment",0.8,4,0.4186,"Yield"
"2106","Cabezon","Recruitment",0.8,5,0.4406,"Yield"
"2107","Cabezon","Recruitment",0.8,6,0.448,"Yield"
"2108","Cabezon","Recruitment",0.8,7,0.4496,"Yield"
"2109","Cabezon","Recruitment",0.8,8,0.4548,"Yield"
"2110","Cabezon","Recruitment",0.8,9,0.4464,"Yield"
"2111","Cabezon","Recruitment",0.8,10,0.4376,"Yield"
"2112","Cabezon","Recruitment",0.8,11,0.4434,"Yield"
"2113","Cabezon","Recruitment",0.8,12,0.4416,"Yield"
"2114","Cabezon","Recruitment",0.8,13,0.446,"Yield"
"2115","Cabezon","Recruitment",0.8,14,0.4568,"Yield"
"2116","Cabezon","Recruitment",0.8,15,0.4622,"Yield"
"2117","Cabezon","Recruitment",0.8,16,0.4664,"Yield"
"2118","Cabezon","Recruitment",0.8,17,0.4728,"Yield"
"2119","Cabezon","Recruitment",0.8,18,0.4728,"Yield"
"2120","Cabezon","Recruitment",0.8,19,0.48,"Yield"
"2121","Cabezon","Recruitment",0.8,20,0.4844,"Yield"
"2122","Cabezon","Recruitment",0.9,0,0,"Yield"
"2123","Cabezon","Recruitment",0.9,1,0.4332,"Yield"
"2124","Cabezon","Recruitment",0.9,2,0.4378,"Yield"
"2125","Cabezon","Recruitment",0.9,3,0.4472,"Yield"
"2126","Cabezon","Recruitment",0.9,4,0.4628,"Yield"
"2127","Cabezon","Recruitment",0.9,5,0.4634,"Yield"
"2128","Cabezon","Recruitment",0.9,6,0.4642,"Yield"
"2129","Cabezon","Recruitment",0.9,7,0.4608,"Yield"
"2130","Cabezon","Recruitment",0.9,8,0.4518,"Yield"
"2131","Cabezon","Recruitment",0.9,9,0.4634,"Yield"
"2132","Cabezon","Recruitment",0.9,10,0.4494,"Yield"
"2133","Cabezon","Recruitment",0.9,11,0.4458,"Yield"
"2134","Cabezon","Recruitment",0.9,12,0.4468,"Yield"
"2135","Cabezon","Recruitment",0.9,13,0.4444,"Yield"
"2136","Cabezon","Recruitment",0.9,14,0.4472,"Yield"
